time_ms,power_mw,power_dbm
57.0,3.770209469374033e-14,-134.23634520121507
57.05,1.9628187011350088e-13,-127.07119812846692
57.1,3.1794583503653437e-14,-134.9764685972738
57.15,7.021924753664166e-14,-131.53543828707686
57.2,8.203361578890612e-14,-130.86008145665147
57.25,8.558214144355736e-14,-130.6761685076299
57.3,2.873033287136334e-13,-125.41659342216934
57.35,5.297938895501305e-13,-122.75893055004367
57.4,3.994824176911169e-14,-133.98502330411975
57.45,6.881375791637908e-16,-151.623247247029
57.5,2.9465058244333276e-14,-135.30692696086987
57.55,8.661585196102754e-14,-130.62402618500104
57.6,1.5619818692445725e-13,-128.06324011516807
57.65,3.158793930231747e-14,-135.00478705175053
57.7,1.711328378176273e-13,-127.66666647883547
57.75,2.0112591209040381e-13,-126.96531973396674
57.8,1.638232898924238e-14,-137.85624356832284
57.85,2.336298250340729e-14,-136.3147171626465
57.9,7.018385372284324e-14,-131.53762788804917
57.95,2.1634961504952664e-13,-126.64843873203944
58.0,2.0853213151901137e-14,-136.8082701759066
58.05,3.9251924231162774e-14,-134.06139048154603
58.1,3.085630687238645e-14,-135.1065605497163
58.15,7.90844997300752e-15,-141.01908628276604
58.2,7.71211152783656e-15,-141.12826698558834
58.25,8.029879152573281e-14,-130.95290990682153
58.3,3.294591140327382e-13,-124.82198473791428
58.35,7.76629246185088e-14,-131.09786258887004
58.4,1.0781155363601388e-14,-139.67334695443373
58.45,3.3947705603044903e-13,-124.6918957271217
58.5,3.3265048135401255e-14,-134.78011843781917
58.55,1.3039427758946617e-13,-128.84741467391288
58.6,4.349928041928774e-14,-133.61517927241164
58.65,3.1792438562354326e-14,-134.9767615929639
58.7,1.5042506557918387e-13,-128.22679790501613
58.75,8.673162447874578e-14,-130.61822519220792
58.8,6.96074172245352e-14,-131.57344480388647
58.85,3.223714426895608e-14,-134.91643437188455
58.9,6.188756750194553e-14,-132.08396586966958
58.95,1.168471517734498e-13,-129.3238186935776
59.0,1.6723431760212466e-14,-137.7667459761509
59.05,5.411198276486464e-13,-122.66706552408885
59.1,1.0484828132032178e-13,-129.79438684122985
59.15,2.5908586446140714e-13,-125.86556281162673
59.2,2.4852434318523827e-14,-136.04631065307993
59.25,5.0046041587925554e-14,-133.0063026752545
59.3,5.955545296989382e-14,-132.25078467828322
59.35,3.1362111741360634e-14,-135.03594702150139
59.4,4.2573124344502627e-14,-133.70864476771737
59.45,1.3305914801763814e-13,-128.75955261683768
59.5,2.363575063782547e-14,-136.26430600566954
59.55,2.3048335355063336e-13,-126.37360435663346
59.6,2.8266867365356493e-14,-135.48722318900775
59.65,1.79872019854266e-14,-137.45036388449748
59.7,2.6139179569376497e-13,-125.8270804774569
59.75,1.9299812285433326e-14,-137.14446915023154
59.8,1.401389182734009e-14,-138.53441239130913
59.85,2.3222695902942094e-13,-126.34087364795147
59.9,5.315453182001368e-13,-122.74459702720684
59.95,9.256773634268732e-14,-130.3354035640575
60.0,5.535863962805227e-14,-132.56814590684417
60.05,1.6128090053618493e-13,-127.92417060279186
60.1,1.1447192312077251e-13,-129.41301021000777
60.15,8.341179071663208e-14,-130.78772555102807
60.2,3.5583366760206364e-14,-134.487529630479
60.25,1.9730028085549153e-13,-127.04872296532385
60.3,4.5432148947971026e-14,-133.4263672050051
60.35,1.2245913609639466e-13,-129.1200880867533
60.4,9.581075005917044e-15,-140.18585759925085
60.45,2.4645028932440796e-15,-146.08270667661742
60.5,5.730412706365324e-14,-132.41814098862866
60.55,1.5724214110871208e-13,-128.03431051182602
60.6,1.264169317870351e-13,-128.98194754461747
60.65,1.907564412242086e-13,-127.19520788414232
60.7,8.186204610407451e-15,-140.8691740456488
60.75,8.698245982239282e-14,-130.6056831485663
60.8,2.239859487104945e-14,-136.49779225366296
60.85,8.749666170361992e-14,-130.58008516478876
60.9,7.445933396536346e-14,-131.28080852840446
60.95,6.983694593105453e-14,-131.55914761202428
61.0,8.412250118827151e-14,-130.75087823050436
61.05,2.0229068814818876e-13,-126.94024108227393
61.1,1.6906925674673746e-14,-137.71935356560104
61.15,7.469837221734014e-15,-141.26688861969467
61.2,2.2332409751951807e-14,-136.51064412373682
61.25,5.3496818571599585e-14,-132.71672044481238
61.3,1.255412088120763e-13,-129.01213693927406
61.35,1.4982959050289653e-14,-138.24402407444018
61.4,4.772153495886439e-14,-133.21285595734227
61.45,6.774725314806841e-13,-121.6910830881991
61.5,2.0005323226998007e-13,-126.98854427310847
61.55,1.3334289244655386e-13,-128.75030128481842
61.6,2.3901036997809585e-13,-126.21583255844484
61.65,1.9737785926633396e-13,-127.04701565636738
61.7,6.065645257847569e-14,-132.17122992486333
61.75,1.1340852448300855e-13,-129.45354299968767
61.8,9.19397450365941e-16,-150.364967049511
61.85,1.5570430575733466e-14,-138.07699377535957
61.9,3.1805791807990446e-13,-124.9749378815346
61.95,2.0899947793307114e-17,-166.79854798726598
62.0,1.6406548331311054e-13,-127.84982777773274
62.05,1.864114199352589e-13,-127.29527485421171
62.1,9.887749200226643e-14,-130.04902557863977
62.15,3.151975315509739e-14,-135.01417192318232
62.2,2.44542522300036e-15,-146.11645612636127
62.25,4.753505913755557e-15,-143.2298596145533
62.3,3.1811150180754236e-14,-134.97420628027996
62.35,7.976226125837397e-14,-130.98202542282743
62.4,5.0343972485643266e-14,-132.9805251861431
62.45,2.714190540480644e-13,-125.66359667444652
62.5,2.860991542543005e-13,-125.43483426022887
62.55,5.760773416549378e-14,-132.39519206161685
62.6,3.2977786718550997e-13,-124.81778495088564
62.65,1.7459212747551688e-14,-137.57975342938715
62.7,8.514610622971895e-14,-130.6983520773206
62.75,6.756642778265027e-14,-131.70269041490792
62.8,2.1790121665294153e-13,-126.61740344860748
62.85,2.499666100167409e-14,-136.02117999543756
62.9,4.193298798190728e-14,-133.77444190355317
62.95,3.257880375193176e-15,-144.87064866420172
63.0,1.1848522410667753e-13,-129.26335805679577
63.05,2.389797213232058e-14,-136.21638949642147
63.1,9.426197794276717e-14,-130.2566345147839
63.15,3.930926659398265e-14,-134.05505058880436
63.2,5.893402410488796e-13,-122.29633903603984
63.25,4.793330139816782e-15,-143.19362658017806
63.3,2.1589398815460216e-14,-136.65759450985058
63.35,1.5386000345411342e-13,-128.12874262148483
63.4,1.367797558982087e-13,-128.6397817565896
63.45,3.601703661373345e-14,-134.4349202264493
63.5,2.1726348460750764e-13,-126.63013259257248
63.55,5.1419644961166206e-14,-132.88870926369523
63.6,4.361532994936932e-15,-143.60360837743963
63.65,2.6404852388180946e-13,-125.78316256017851
63.7,2.766876309047457e-14,-135.580102552063
63.75,2.99405766007809e-13,-125.23739840194497
63.8,1.2986014007526108e-13,-128.86524133005847
63.85,2.9566227684554317e-13,-125.29204082991353
63.9,6.328805771140803e-14,-131.9867823246831
63.95,6.055953077491778e-14,-132.17817498479144
64.0,1.889371785486631e-13,-127.23682574371449
64.05,3.3121229860913606e-13,-124.79893545320381
64.1,1.3360968169062538e-13,-128.7416207065936
64.15,3.151509776014397e-13,-125.01481341350512
64.2,2.6136924446513414e-13,-125.82745517539377
64.25,4.5777471729779296e-14,-133.39348196897964
64.3,1.6265558735080206e-13,-127.8873101375966
64.35,2.8683276056085026e-14,-135.4237124729203
64.4,5.335587703816841e-14,-132.7281773697667
64.45,8.006739929428468e-14,-130.96544277780885
64.5,1.949557948634637e-13,-127.10063851320712
64.55,3.099524829353004e-13,-125.08704880297145
64.6,1.322117205321906e-13,-128.78730043058943
64.65,5.3005198659685607e-14,-132.75681533446513
64.7,1.580777179547223e-14,-138.01129342283429
64.75,1.974704484006224e-14,-137.04497887666935
64.8,8.011101470999406e-15,-140.96307767325285
64.85,7.4604525079942e-14,-131.27234829931507
64.9,2.939003831116166e-14,-135.31799847805738
64.95,1.6287765898111578e-14,-137.88138481355185
65.0,4.7668085447234364e-14,-133.21772290833584
65.05,3.002109536844867e-13,-125.22573465863759
65.1,2.296416043243936e-14,-136.38949427721516
65.15,1.8040246448631586e-13,-127.43757533836778
65.2,7.630434722939584e-14,-131.17450718611883
65.25,6.768097982171024e-14,-131.6953336261558
65.3,2.949489981386532e-13,-125.302530746723
65.35,6.392645244813755e-14,-131.9431939575301
65.4,7.192542325515332e-14,-131.43117573763857
65.45,3.11778581943579e-14,-135.06153722576323
65.5,7.431467514071639e-14,-131.28925416342892
65.55,1.3641669517898121e-13,-128.65132475864226
65.6,1.1766750145838007e-13,-129.29343468220094
65.65,2.8673570490779206e-13,-125.42518224462151
65.7,7.60800623188479e-14,-131.18729140330362
65.75,8.944979093882537e-14,-130.48420670124227
65.8,3.786314199793427e-14,-134.21783349808405
65.85,2.8328960826636187e-13,-125.47769356137348
65.9,8.313184769419605e-14,-130.80232566731644
65.95,1.3482272260630641e-14,-138.70236906978
66.0,3.587443310965923e-15,-144.45214952955988
66.05,4.0406699144972587e-13,-123.93546625966064
66.1,2.7614903582418038e-14,-135.58856468779138
66.15,3.5967204510988554e-14,-134.44093315660257
66.2,1.494403147829358e-14,-138.25532226309724
66.25,9.745759007492758e-15,-140.111843320282
66.3,8.819928863351062e-14,-130.54534917632202
66.35,2.1815371152077757e-13,-126.61237393819579
66.4,6.059703969828792e-14,-132.17548591577955
66.45,1.3236869744318888e-15,-148.78214704737582
66.5,1.7249128806299141e-13,-127.63232834745577
66.55,3.691723440038883e-14,-134.32770840951594
66.6,5.194140200530442e-13,-122.84486332046922
66.65,3.2841954020136316e-14,-134.83571011268896
66.7,1.368909884402289e-13,-128.63625140613254
66.75,3.217691232879631e-13,-124.92455632794551
66.8,3.228684872632474e-14,-134.90974341094773
66.85,8.483363403410278e-14,-130.7143192864665
66.9,2.288778622324558e-13,-126.40396211585981
66.95,8.204406458099638e-14,-130.85952832197245
67.0,1.6040420366259768e-15,-147.94784254483602
67.05,2.6014935059885545e-14,-135.84777253879747
67.1,1.1697481307577588e-15,-149.3190764013214
67.15,7.666731475242634e-14,-131.1538974749929
67.2,2.723559227606752e-13,-125.64863175946897
67.25,1.32567115355334e-14,-138.77564193811511
67.3,1.60984027011835e-13,-127.93217212941784
67.35,4.057990907511509e-13,-123.91688930398287
67.4,1.2393562296622225e-13,-129.0680384589155
67.45,2.3372734196966053e-14,-136.31290479854374
67.5,4.970817005556508e-13,-123.03572224577732
67.55,3.6861912967331354e-14,-134.3342213060369
67.6,1.504569822078318e-13,-128.22587653294644
67.65,4.662805444831466e-15,-143.3135270506853
67.7,2.2111342038334795e-14,-136.55384897305711
67.75,1.1950764402044567e-14,-139.22604315220224
67.8,3.356584506009844e-13,-124.74102414460957
67.85,4.511809706414111e-14,-133.45649225779388
67.9,9.721219314897479e-15,-140.12279258888483
67.95,5.990123358925105e-14,-132.22564233779502
68.0,7.336095899057561e-14,-131.34535000108033
68.05,1.9346236125480122e-14,-137.1340351586138
68.1,4.2292783213305925e-14,-133.73733733760466
68.15,1.9732342839204433e-13,-127.04821347503369
68.2,8.058344652240965e-14,-130.9375416194572
68.25,1.9173125198873268e-13,-127.17307091816573
68.3,3.2447053182708493e-13,-124.88824739375221
68.35,4.505270590456093e-13,-123.4627911979861
68.4,2.652268263283275e-14,-135.7638255139416
68.45,5.0516708116939455e-14,-132.9656495766596
68.5,1.0778852985237884e-13,-129.6742745145776
68.55,2.7047417794165294e-14,-135.67874190493643
68.6,5.3032449207855896e-14,-132.7545831531224
68.65,2.0022363356423063e-13,-126.9848466151827
68.7,1.659815350721566e-13,-127.79940223178686
68.75,2.407618959096898e-13,-126.18412245427515
68.8,7.384254534097545e-14,-131.31693341661344
68.85,3.1595175425427608e-15,-145.00379228966437
68.9,2.8900152194143905e-13,-125.39099870153387
68.95,6.043360930947185e-14,-132.18721467370312
69.0,1.1268346495911393e-15,-149.48139807146978
69.05,5.317993477307775e-14,-132.74252199680456
69.1,2.6553753091915287e-14,-135.7587408731639
69.15,1.7260858208847085e-14,-137.62937614988087
69.2,1.8573452330907412e-13,-127.31107364493353
69.25,1.0215325610695427e-13,-129.90747785793695
69.3,4.02289091571273e-13,-123.95461743552607
69.35,8.98205998963465e-14,-130.46624048685428
69.4,4.566460730394418e-14,-133.40420272746465
69.45,1.2612691179364594e-13,-128.99192237800517
69.5,1.578054945038169e-14,-138.01877879509706
69.55,9.882169156708399e-14,-130.05147716405287
69.6,3.16317707313436e-14,-134.9987649580712
69.65,3.2748256863681514e-14,-134.84811811844162
69.7,2.199508971009545e-13,-126.57674262351817
69.75,1.0168278784829318e-13,-129.92752555190748
69.8,6.411694148806111e-13,-121.93027202577072
69.85,2.2466028025071067e-13,-126.48473703694569
69.9,1.4399794140484034e-13,-128.4164371653606
69.95,5.4077783765450584e-14,-132.6698111510928
70.0,2.9112422827060086e-15,-145.35921649709348
70.05,1.0155238167099972e-14,-139.93309886789515
70.1,1.841666086657785e-13,-127.34789109137915
70.15,2.853095060434795e-14,-135.4468375812403
70.2,2.1557784771585186e-13,-126.66395868295346
70.25,4.981851207483545e-14,-133.02609247641308
70.3,6.205678376460093e-14,-132.07210736477953
70.35,1.5530572587961306e-13,-128.08812532216845
70.4,5.0059099557613527e-14,-133.00516966567125
70.45,1.4835660035721864e-14,-138.28693127237582
70.5,1.7795791071809553e-13,-127.49682701648025
70.55,2.511711460910898e-13,-126.00030252726098
70.6,5.877538626875204e-14,-132.30804508033114
70.65,1.0695314409667688e-13,-129.7080644396981
70.7,8.935571628438605e-14,-130.48877659483384
70.75,1.778539162992674e-13,-127.49936567315787
70.8,2.499392622575807e-13,-126.02165516412697
70.85,7.314852207004037e-14,-131.35794444156718
70.9,1.0287000574722353e-13,-129.8771123590188
70.95,1.7409885730166824e-13,-127.59204079366349
71.0,8.322888194887208e-14,-130.79725939401615
71.05,2.1135795264440998e-14,-136.74981406578252
71.1,1.6771200655314942e-15,-147.75435845007956
71.15,5.853437808825319e-14,-132.32588991545126
71.2,8.768381507975687e-14,-130.57080562508872
71.25,8.972655095682942e-15,-140.47079025988077
71.3,3.71977684719287e-14,-134.29483113058876
71.35,7.40820826078233e-14,-131.30286817195827
71.4,2.5151027424197476e-13,-125.99444269234469
71.45,2.337464230328641e-14,-136.31255026312022
71.5,1.7088852902301482e-13,-127.67287088532657
71.55,4.219387111452577e-14,-133.74750628053692
71.6,5.625854274204246e-14,-132.4981152150047
71.65,1.0895688881003374e-14,-139.62745306238241
71.7,2.0823158044294505e-13,-126.81453404642829
71.75,2.5482761670253198e-14,-135.937535075314
71.8,4.645694334208583e-14,-133.3294936821929
71.85,3.144173024082953e-13,-125.02493562716327
71.9,1.0313284396490941e-13,-129.8660300609171
71.95,1.4653035764320738e-13,-128.34072390387615
72.0,1.322188291345812e-13,-128.7870669305799
72.05,4.284851518140543e-14,-133.68064222975204
72.1,1.5402879115827203e-13,-128.12398092978606
72.15,2.75856870173033e-13,-125.59316195534106
72.2,2.2264663891039774e-13,-126.52383856623868
72.25,2.2077760798301823e-13,-126.56044976334843
72.3,5.937904774028295e-14,-132.26366771449582
72.35,3.294002048677554e-14,-134.82276135060292
72.4,1.5730228305470903e-13,-128.0326497406542
72.45,1.629337293077809e-13,-127.87989002027052
72.5,1.9213762342669028e-13,-127.16387585441672
72.55,6.038673107833262e-14,-132.19058479467142
72.6,4.192601834559535e-15,-143.7751637996811
72.65,2.708043725334035e-13,-125.67344327609499
72.7,3.731946451530171e-15,-144.28064596429238
72.75,2.7519214538795664e-13,-125.60363966015558
72.8,7.092024324357338e-15,-141.4922978351725
72.85,4.6439299699978056e-14,-133.3311433800169
72.9,2.1704954301272677e-13,-126.63441124210263
72.95,1.3342981518262906e-13,-128.74747115528226
73.0,4.4401369035280017e-14,-133.52603639000213
73.05,4.833654979920959e-13,-123.15724352203928
73.1,1.4768081455206887e-13,-128.3067592090583
73.15,5.550575892531733e-17,-162.55661954900117
73.2,4.321928473609479e-15,-143.64322424813665
73.25,2.772576452682698e-14,-135.5711646951769
73.3,2.6045936483799623e-13,-125.84260022856554
73.35,3.601544685644644e-14,-134.43511192407908
73.4,4.498656406368103e-14,-133.46917175653442
73.45,1.0390298497846118e-14,-139.8337197562807
73.5,6.471085139325253e-14,-131.89022886177497
73.55,3.358210180928304e-14,-134.7389212607742
73.6,6.2692743367953325e-15,-142.0278272547934
73.65,2.6137475384444795e-13,-125.82736363180673
73.7,1.434551660173424e-14,-138.43283807596248
73.75,5.836120058569964e-14,-132.33875782536276
73.8,9.672406291429791e-14,-130.1446546913446
73.85,2.5881956211672583e-13,-125.87002901889434
73.9,6.486735564692015e-14,-131.87973805959993
73.95,2.1723482247831435e-14,-136.63070556624638
74.0,1.9903236481824103e-13,-127.01076296861197
74.05,9.358020748316604e-15,-140.28815996238365
74.1,2.0773036503315161e-13,-126.82500015730378
74.15,8.773823328947945e-14,-130.5681111486332
74.2,1.0142961637957848e-13,-129.93835217071478
74.25,1.3197924156717816e-15,-148.79494371686397
74.3,7.45713917902447e-14,-131.27427751220966
74.35,1.442249547179119e-13,-128.4095958872457
74.4,1.4972688789859254e-13,-128.24700202212549
74.45,4.0378705305620965e-14,-133.9384761029676
74.5,6.830320950240128e-14,-131.65558888757212
74.55,4.445957572926709e-13,-123.52034686021133
74.6,2.5244775584366183e-13,-125.97828485650001
74.65,1.7446708883723515e-13,-127.58286485520921
74.7,1.4984842975016586e-13,-128.2434780363199
74.75,1.6613311056022582e-13,-127.79543803427273
74.8,1.1858010032081709e-14,-139.2598818657025
74.85,1.2678584637366603e-13,-128.96929225830482
74.9,4.577003958356346e-14,-133.39418711979172
74.95,3.6381532608730015e-14,-134.391190097944
75.0,5.938921810685376e-14,-132.26292392421482
75.05,4.931862539225724e-14,-133.0698903655475
75.1,2.1846826839165872e-13,-126.60611633582175
75.15,3.5323486706554406e-13,-124.51936434690177
75.2,4.738339997665116e-14,-133.2437377987073
75.25,2.113252771698124e-13,-126.75048552740381
75.3,1.0205676630771795e-13,-129.9115819650705
75.35,1.4656491900658404e-13,-128.33969967655713
75.4,1.482487499991173e-13,-128.29008959823898
75.45,1.236420816003941e-13,-129.0783369189768
75.5,1.0693329766135738e-13,-129.70887039984203
75.55,6.674350803452608e-14,-131.7559097059105
75.6,4.528282303493758e-14,-133.4406650606276
75.65,6.317464470981282e-14,-131.99457191845747
75.7,1.4101816650822282e-13,-128.50724936237745
75.75,2.329119137805267e-13,-126.3280829610762
75.8,8.805759730098307e-14,-130.5523316867391
75.85,8.05622788850319e-14,-130.9386825728567
75.9,2.8883982386984304e-13,-125.39342928503473
75.95,2.2155015669601213e-13,-126.54527938468347
76.0,1.395454938598908e-13,-128.55284182990334
76.05,8.562797238350098e-14,-130.67384339676488
76.1,4.9318198627740465e-14,-133.06992794613197
76.15,2.7444164204241297e-14,-135.61549990862076
76.2,2.94029399608359e-14,-135.3160924288945
76.25,4.6343995186538456e-14,-133.34006529616454
76.3,1.6919623204602595e-13,-127.7160931280905
76.35,1.142892793487017e-13,-129.4199450572076
76.4,1.4521163728235343e-13,-128.3799857781643
76.45,1.0009474228298743e-13,-129.99588734283472
76.5,2.6725996396804777e-13,-125.73066094479614
76.55,1.2925998565678652e-13,-128.88535896604427
76.6,1.1900098178261415e-14,-139.24449455573748
76.65,6.513281774669342e-14,-131.86200133166778
76.7,4.041113402286269e-14,-133.93498962154203
76.75,1.7137658692415785e-17,-167.6604851067529
76.8,1.0229094000851588e-13,-129.90162830398813
76.85,1.41538827590975e-13,-128.49124406108737
76.9,2.3998656837866735e-13,-126.19813064297827
76.95,2.9796860514549093e-13,-125.25829492065824
77.0,9.106945086300375e-14,-130.4062728215575
77.05,4.059540604467464e-15,-143.9152311032262
77.1,5.739253635909532e-14,-132.41144581971653
77.15,1.2662197827909105e-14,-138.97490905559602
77.2,2.445609322488322e-14,-136.1161291877922
77.25,2.0709185470091095e-13,-126.8383698236205
77.3,4.1816281498016894e-14,-133.7865458932546
77.35,1.3996371454431516e-14,-138.53984540148178
77.4,2.5847029935130403e-13,-125.8758935419057
77.45,1.6383772045599934e-13,-127.85586103186367
77.5,5.242873804815357e-14,-132.8043059556339
77.55,8.832755860575245e-14,-130.53903773397613
77.6,1.5190664906951518e-14,-138.1842321632153
77.65,2.42394460007414e-13,-126.15477310313112
77.7,1.5976994358615273e-13,-127.96504918153562
77.75,2.9152479450760565e-13,-125.35324502105992
77.8,7.056153580833355e-14,-131.51431975129273
77.85,3.055707243310301e-14,-135.14888256348058
77.9,1.052545039852901e-15,-149.77759311035226
77.95,1.347983247325194e-13,-128.7031550515933
78.0,2.848354782955465e-14,-135.45405917182816
78.05,5.877233014403775e-14,-132.30827090489674
78.1,1.1873802737448713e-13,-129.25410170396412
78.15,2.9087275239042356e-13,-125.36296959539189
78.2,2.8825197003786225e-14,-135.4022771586796
78.25,6.662165245377822e-14,-131.76384599464458
78.3,8.797853626802221e-14,-130.5562326781959
78.35,1.375968408623763e-15,-148.61391537116407
78.4,8.610057680948181e-14,-130.6499393908832
78.45,1.6213324210412138e-13,-127.90127932823947
78.5,1.9768751644876976e-14,-137.04020754604332
78.55,8.664036854028342e-15,-140.62279709029656
78.6,3.974287855209435e-13,-124.00740680406477
78.65,1.3212585946277419e-14,-138.79012174642125
78.7,5.288349350713184e-14,-132.7667986288787
78.75,2.2260320414398113e-14,-136.52468588734305
78.8,2.21088206991382e-13,-126.55434422392618
78.85,1.0146056415337579e-13,-129.93702727194872
78.9,3.5648460603988885e-13,-124.47959219406164
78.95,1.1995914914808842e-13,-129.20966623285975
79.0,6.030038038447003e-14,-132.19679948251968
79.05,4.192230079464369e-14,-133.77554890265804
79.1,5.21609823974976e-14,-132.82654237717193
79.15,1.5621018366828825e-13,-128.0629065697103
79.2,8.785040091224993e-15,-140.56256252226962
79.25,2.7173083194570134e-14,-135.65861081551932
79.3,1.6532582602028463e-13,-127.81659298745527
79.35,2.511535518570046e-13,-126.00060675593262
79.4,4.2697871971614735e-14,-133.69593769331303
79.45,1.4666493795822504e-13,-128.3367369714003
79.5,5.816527357950856e-14,-132.353362248682
79.55,3.757592900944416e-13,-124.25090273317564
79.6,7.168343732456254e-14,-131.44581177797687
79.65,1.7172561184649973e-13,-127.65164927587514
79.7,1.3372286896618583e-13,-128.73794314379668
79.75,3.150871727101182e-14,-135.01569276720025
79.8,1.286444903997438e-14,-138.9060880906675
79.85,2.3471583318884754e-13,-126.29457613279052
79.9,2.4284589184797797e-13,-126.14669238959918
79.95,2.0600730162828692e-13,-126.86117386423678
80.0,2.2877640076603574e-13,-126.40588776844416
80.05,7.01479263345571e-15,-141.53985162764917
80.1,6.082032195349736e-14,-132.15951285239942
80.15,3.8990251836469486e-14,-134.09043959712352
80.2,1.4007201810948688e-13,-128.5364861413885
80.25,1.9692852822396568e-13,-127.05691364853325
80.3,1.2112754025646365e-13,-129.16757101930475
80.35,1.5004658159443323e-13,-128.23773894351663
80.4,2.355774100224512e-13,-126.27866357233682
80.45,9.591085932669171e-16,-150.18132217869368
80.5,2.2488289807887668e-14,-136.48043570586518
80.55,1.1384044241745502e-13,-129.43703425124352
80.6,1.3713880797404728e-13,-128.6283962979075
80.65,7.687788266454699e-14,-131.1419858631462
80.7,4.903458426142303e-13,-123.09497502503957
80.75,3.008899225390036e-13,-125.21592357487543
80.8,2.8050585584936485e-13,-125.52058067967462
80.85,4.205710805851076e-14,-133.761605936899
80.9,5.5760676637214524e-14,-132.53671964859373
80.95,5.068088631966129e-15,-142.95155798674702
81.0,5.020581728034081e-14,-132.99245958823508
81.05,2.5978712445022216e-13,-125.85382377199818
81.1,7.873322623548184e-14,-131.03841952196242
81.15,7.267031470326523e-14,-131.38642959063714
81.2,3.384586364000641e-13,-124.70494399595863
81.25,2.2122102077795136e-13,-126.55173608044917
81.3,2.729135130063334e-14,-135.63974960193815
81.35,1.1410972044487808e-13,-129.42677358598777
81.4,1.9765694264037567e-13,-127.04087926590672
81.45,2.2423144444668772e-13,-126.4930348544255
81.5,6.479784908611125e-14,-131.8843940995559
81.55,1.6136431548201107e-13,-127.9219249999012
81.6,1.514526966869412e-13,-128.19722989443497
81.65,2.6992644723539857e-13,-125.68754561439457
81.7,1.067142674949806e-13,-129.71777512345858
81.75,1.1172844579906564e-14,-139.5183624245464
81.8,9.461419944334928e-14,-130.24043680964743
81.85,2.4274408100064126e-13,-126.14851350998124
81.9,4.286256954170706e-15,-143.67921797262125
81.95,9.31381567219018e-14,-130.3087236135098
82.0,1.950228471794822e-13,-127.09914507495213
82.05,1.1363328828020339e-13,-129.44494425679065
82.1,2.7778960463841147e-14,-135.56284010335793
82.15,4.8423735164841025e-14,-133.14941714297112
82.2,1.9892550632402148e-13,-127.01309527858066
82.25,2.1896528599936493e-13,-126.59624731250813
82.3,1.1959291655714383e-13,-129.22294542682454
82.35,3.7873250735796505e-15,-144.21667416927522
82.4,8.013006976144914e-14,-130.96204479160883
82.45,3.703044987842725e-14,-134.3144101172772
82.5,7.986469056575347e-14,-130.97645186666074
82.55,5.655374297150551e-14,-132.47538646298622
82.6,1.4250058227974574e-13,-128.46183361056427
82.65,9.852128305381907e-14,-130.06469940929918
82.7,2.207129733234218e-14,-136.56172138622745
82.75,7.838520424078336e-14,-131.05765905721108
82.8,2.2279077531317588e-13,-126.5210279515685
82.85,1.2773734695344916e-14,-138.93682108183066
82.9,1.8017236712699826e-13,-127.44311815601645
82.95,6.323907403397253e-14,-131.9901449776703
83.0,7.994219066225097e-14,-130.97223954906391
83.05,4.4118627122499225e-14,-133.5537801033882
83.1,4.090163790684039e-14,-133.88259300313936
83.15,5.3267474016822203e-14,-132.73537897293747
83.2,7.871527158402494e-15,-141.039410018054
83.25,2.5391015836103794e-13,-125.95319923656048
83.3,1.1940130856848088e-14,-139.2299091356715
83.35,4.628722009228863e-14,-133.34538901196717
83.4,2.2895218417308134e-13,-126.40255209005504
83.45,2.292763042697978e-13,-126.39640827331279
83.5,1.1279546939199032e-13,-129.47708344125493
83.55,6.32119088635398e-14,-131.99201094715986
83.6,1.644818502867195e-13,-127.83882017198482
83.65,2.0499881792886144e-13,-126.882486431806
83.7,4.23095189468463e-13,-123.73561912506517
83.75,3.7706679269995504e-14,-134.23581713105366
83.8,1.541260291278026e-13,-128.12124010522513
83.85,2.3061021007812223e-13,-126.37121468583267
83.9,3.4133078668261305e-14,-134.66824538315635
83.95,8.013993542501177e-14,-130.9615101184807
84.0,4.5355133766138447e-13,-123.43373547851564
84.05,3.663631462660585e-13,-124.36088219988574
84.1,2.860677288739786e-13,-125.43531131927166
84.15,9.38103996711893e-15,-140.27749013758944
84.2,8.0834447408558e-15,-140.9240352621369
84.25,4.953520907566756e-13,-123.05085999619708
84.3,6.839692939877528e-14,-131.64963394991895
84.35,3.767419821495322e-13,-124.23955981601965
84.4,3.401149957381296e-14,-134.68374219514646
84.45,1.7997118273579956e-13,-127.44797029234178
84.5,2.935123498994713e-13,-125.32373620548043
84.55,6.60064284537832e-14,-131.80413765881613
84.6,1.1081054266373964e-13,-129.55418918282032
84.65,5.65693163406665e-14,-132.47419069823673
84.7,1.589831949545559e-13,-127.9864877960546
84.75,7.92641708483938e-14,-131.0092307900177
84.8,3.24290686732021e-14,-134.89065523602608
84.85,1.112366187283407e-14,-139.53752220904082
84.9,7.646725378874228e-14,-131.16524506591657
84.95,4.058899232074809e-14,-133.91591730524817
85.0,9.113582612149252e-14,-130.4031086530714
85.05,2.767157017926747e-13,-125.57966196809758
85.1,1.8575561223481134e-13,-127.31058056028817
85.15,3.501628521740171e-13,-124.55729928930948
85.2,2.193433697703474e-14,-136.5887548875241
85.25,3.9917129880252434e-13,-123.98840692885162
85.3,5.645984013193279e-13,-122.48260355907797
85.35,1.3665165822347633e-15,-148.64385093916903
85.4,3.2108043359439884e-14,-134.93386159213617
85.45,7.911876313910969e-14,-131.01720510668437
85.5,1.9361094910304222e-13,-127.13070086074246
85.55,8.817058997603452e-14,-130.54676253202518
